id,name,lat,lon
5842041f4e65fad6a770889d,Banyans,19.606,-155.978
5e5033c97818a8bcb2976f75,Lyman's,19.602998314865218,-155.97515
5842041f4e65fad6a7708dee,Magic Sands Beach,19.594,-155.973
5842041f4e65fad6a7708e19,Kahalu'u Bay,19.581,-155.969
640f37cd43c1fb0add438b4e,Pohue Bay Beach,19.0106,-155.7974
5842041f4e65fad6a7708df0,South Point,18.91,-155.678
62edbf02cd146e464e382b97,Honokohau Beach,19.67443,-156.02707
5842041f4e65fad6a7708e15,Kolekole,19.884,-155.117
5842041f4e65fad6a7708dec,Honoli'i,19.756,-155.09
5842041f4e65fad6a7708e16,Pohoiki,19.456,-154.842
640f37683554699ba3bf406f,Maqai,-16.8171,-179.7834
640f3a5938476e82b9d6246d,Lighthouse (Tongatapu),-21.0615,-175.33
5842041f4e65fad6a7708e32,Motels,-21.066,-175.333
640f3a6f43c1fb7bef4421e8,Fishtraps,-21.0668,-175.336
640f3a4e326c174f945bfe8e,The Bowl (Tongatapu),-21.0724,-175.341
640f3a6438476e358fd626da,Corners,-21.0793,-175.346
640f3a38355469d947bfe18c,The Peak (tongatapu),-21.0836,-175.35
640f3a43326c17c6855bfc62,The Pass,-21.0922,-175.359
584204204e65fad6a77099b4,The Leap,-13.667,-172.648
584204204e65fad6a77099b6,Salailua Right,-13.716,-172.6
584204204e65fad6a77099b5,Salailua Left,-13.718,-172.599
584204204e65fad6a77099b7,Aganoa,-13.776,-172.288
640f369e7966c39e5c69950a,Matareva Beach,-13.9912,-171.9329
584204204e65fad6a77099b8,Salamumu,-13.998,-171.922
640f36887966c346f669902a,Special K,-14.0175,-171.873
640f369374a71b77392906b5,Pebbles,-14.0072,-171.848
584204204e65fad6a77099b1,Coconuts,-14.022,-171.795
584204204e65fad6a77099ba,Inner Siumu,-14.018,-171.787
584204204e65fad6a77099bf,Outer Siumu,-14.024,-171.784
584204204e65fad6a77099af,Boulders,-14.04,-171.772
584204204e65fad6a77099bb,Devils Island,-14.053,-171.692
640f38947966c3fa706a061e,Nu'usafee Island,-14.0504,-171.69
640f389f326c174bbc5b9e1f,Tafatafa,-14.0479,-171.686
584204204e65fad6a77099ad,Salani Right,-14.043,-171.617
640f367cd19c66f13d78bafe,SoloSolos,-13.8691,-171.641
584204204e65fad6a77099b0,Salani Left,-14.044,-171.612
584204204e65fad6a77099b9,Aufaga Village,-14.044,-171.523
640f367138476e7217d543f6,Waterfalls,-13.8617,-171.665
584204204e65fad6a77099ac,Laulii,-13.858,-171.687
584204204e65fad6a77099a8,Tiavea Bay,-13.97,-171.467
640f38b5d19c665d44793afa,Poloa Bay,-14.3156,-170.837
640f38aa43c1fb536243bce6,Amanave Bay,-14.3274,-170.833
640f394543c1fb16b543de65,Nua,-14.3307,-170.81
640f38c0326c176fcc5ba58c,Asili Point,-14.3359,-170.798
640f39197966c352326a23f6,Sliding Rock,-14.3593,-170.783
640f38cb355469b8fabf8fe4,Nu'uuli,-14.3203,-170.697
640f393ad19c66f0bb795818,Faganeanea,-14.3043,-170.687
640f38d6d19c6670fc7942a0,Fatuuli Rock,-14.2988,-170.675
640f38e13554693e74bf9531,Coral Heads,-14.2913,-170.675
640f38ecd19c667b73794775,Lauli'ituai,-14.2914,-170.652
640f38f874a71bf66a29909d,Liea Point,-14.282,-170.608
640f390235546950babf9c6d,Amouli,-14.2767,-170.581
640f392443c1fb0f4243d802,Alao,-14.2601,-170.559
640f392f74a71bfa38299c9a,Tula,-14.2513,-170.563
640f390dd19c669b25794e95,Aunu'u,-14.287,-170.564
640f3853326c175a675b8c07,Golf Course (Socials),-21.2077,-159.827
640f3873326c17facc5b93fb,Matai Wreck,-21.2036,-159.775
640f388974a71b61a92977ad,Club Raro,-21.2013,-159.756
640f387e7966c3e0996a013b,Norrie Park,-21.2246,-159.731
640f3868326c173e4a5b91a5,Avana,-21.2445,-159.724
633e09f5b438c03f0dd3dc3b,Avaavaroa Passage,-21.2718,-159.78
640f385e326c17bf9f5b8f11,Rutaki Passage,-21.2654,-159.805
640f39f5326c17a6385be8ed,Pai-Pai,-16.6667,-151.538
640f39ea43c1fb6f724402aa,Miri-Miri,-16.756,-151.503
640f3a166d5ecc852c5ba231,Toauri,-16.8269,-151.493
640f39d46d5ecc2d615b933c,Faaroa,-16.7887,-151.381
640f39a738476e4a60d5fb4d,Fitii,-16.7239,-151.049
640f39e07966c310956a4e6e,Teavapiti,-16.7463,-151.421
640f3a01326c1785d85bebc9,Vaiaau,-16.8521,-151.493
640f3a0b355469e09bbfd663,Nao Nao,-16.9191,-151.418
640f399c6d5ecc6d6f5b8755,Faré,-16.71,-151.04
640f39b37966c359256a4441,Motu Mahara,-16.7211,-150.976
640f39be7966c31d4a6a46b6,Parea Left,-16.8217,-150.975
640f39c9326c1774085bdf48,Parea Right,-16.8249,-150.979
640f397bd19c66bde979664c,Hauru,-17.4839,-149.894
640f3970326c17ae325bcbd8,Haapiti,-17.5724,-149.878
640f3965326c177d0c5bc97d,Maharepa,-17.4768,-149.825
640f395a326c1754895bc709,Temae,-17.4923,-149.751
5842041f4e65fad6a7708d5f,Taapuna,-17.60305556,-149.6216667
5842041f4e65fad6a7708d5b,Maraa,-17.63333333,-149.6202778
640f3950d19c661349795d2e,Passe de Maraa,-17.7505,-149.582
5842041f4e65fad6a7708d62,Papara,-17.76388889,-149.5016667
640f39866d5eccbad35b8254,Papeari,-17.7526,-149.333
5842041f4e65fad6a7708d63,Vairao,-17.802,-149.313
5842041f4e65fad6a7708dbf,Teahupoo,-17.868,-149.253
584204204e65fad6a7709984,Ahonu,-17.507632,-149.4667
584204204e65fad6a7709982,Orofara,-17.507632,-149.46142
5842041f4e65fad6a7708d61,Papenoo Rivermouth,-17.51083333,-149.41972
640f3991355469efecbfbbb4,Rangiroa Atoll,-15.09,-147.72
6080b9e39af296a43d50adb7,Agate Beach,54.0681,-131.8201
640a5b07606c450d95b757b8,Bonanza Beach,53.4108,-132.5303
584204204e65fad6a7709980,Mackenzie Beach,49.133135,-125.90978
5842041f4e65fad6a7708db4,Rosie Bay,49.12833333,-125.9027778
5842041f4e65fad6a7708db6,Chesterman Beach,49.11805556,-125.89444
605218bdf3c1906b0c12e325,Chesterman Beach (South),49.1099,-125.8902
5842041f4e65fad6a7708db7,Cox Bay,49.1025,-125.87389
5842041f4e65fad6a7708db3,Long Beach,49.0641,-125.7682
5842041f4e65fad6a7708db5,Wickaninnish,49.0168,-125.686
640a5b02e92030c946a4913b,Florencia Beach,48.9932617,-125.63902
584204214e65fad6a7709bbb,Port Renfrew,48.561,-124.428
584204214e65fad6a7709bba,Sombrio,48.491,-124.3
584204214e65fad6a7709bb9,Jordan River,48.42,-124.056
640a3fd1606c457f88b0ae91,Hobuck Beach,48.3374,-124.6679
640a3fd0b6d7690063514311,Cape Flattery,48.3209,-124.6722
640a3fce4eb375b091946967,Tsoo-Yess Beach,48.3105,-124.6654
640a3fd44eb3756c89946b15,Twin Rivers,48.1648,-123.9503
6418e43293265b492e19020f,Shi Shi Beach,48.2717,-124.683
640a3fcce920304afb9de74f,Rialto Beach,47.9216,-124.6412
5842041f4e65fad6a77089af,La Push,47.90649175554033,-124.6370864743483
640a3fcbb6d76977915141bd,Ruby Beach,47.7109,-124.4155
640a3fc999dd44ed16033d0f,Seabrook Beach,47.1949,-124.2045
640a3fc7b6d7691ba75140d7,Ocean Shores,46.9574,-124.175
640a3fc6e92030845e9de5a7,Damon Point,46.9421,-124.1182
640a3fc44eb375687f94670c,Half Moon Bay - Westhaven,46.9062,-124.1218
5842041f4e65fad6a77089ad,Westport/Olympic Peninsula,46.8907710233147,-124.12964
5842041f4e65fad6a77089ae,Long Beach Peninsula,46.35185177248545,-124.06747
640a3fc3b6d7696190513fe2,Cape Disappointment State Park,46.2932,-124.0775
640a3fd3606c458650b0af12,Crescent Beach,48.1613,-123.7108
61e1fa37c7637a379ad82c4f,Fort Ebey,48.217295039974026,-122.7679
584204204e65fad6a77099fe,The Cove,45.97874,-123.93913
584204214e65fad6a7709d26,Seaside,45.97664,-123.94245
584204204e65fad6a77099fd,Indian Beach,45.928,-123.981
5842041f4e65fad6a77089b8,Cannon Beach,45.88179930310263,-123.96681
584204204e65fad6a77099ff,Short Sands,45.76,-123.968
584204214e65fad6a7709d25,Manzanita,45.712165,-123.94459
5842041f4e65fad6a77089b6,Rockaway Beach,45.61468496266301,-123.94643
640a3fc1606c45473cb0aab8,Short Beach,45.4747924,-123.9711
640a3fc0e92030dee69de454,Cape Lookout,45.3374,-123.978
60493024f796349dd9e7b100,Cape Kiwanda,45.2164,-123.977
5842041f4e65fad6a77089b7,Pacific City,45.20252914186085,-123.96975
5842041f4e65fad6a7708fa1,"Oceanside, OR",45.20246648135761,-123.96953344345093
584204204e65fad6a7709562,Park Point,46.731855,-92.04979
584204204e65fad6a7709565,Lester River,46.836016,-92.00554
584204204e65fad6a7709569,Brighton Beach,46.842866,-91.992128
584204204e65fad6a7709567,French River,46.896247,-91.89418
584204204e65fad6a7709563,Stoney Point,46.928071,-91.811896
584204204e65fad6a770956a,Knife River,46.943698,-91.778176
584204204e65fad6a7709566,Gooseberry Falls State Park,47.141378,-91.454241
584204204e65fad6a770956b,Beaver Bay,47.26027,-91.288639
584204204e65fad6a770956c,Temperance River Mouth,47.55269,-90.872941
584204204e65fad6a770956d,Cascade River State Park,47.73292,-90.422363
584204204e65fad6a770956e,"Grand Marais Beach, Minnesota",47.74897,-90.331016
584204204e65fad6a7709570,Magney State Park,47.814652,-90.047617
584204204e65fad6a7709560,Madeline Island/Big Bay,46.810422,-90.671978
640a3fb899dd4432a00338f6,Tolowa Dunes State Park,41.8691,-124.214
5842041f4e65fad6a77089c0,South Beach CA,41.74415759876137,-124.1771718063073
640a3fbab6d7697657513d96,Pelican State Beach,41.9922,-124.2115
640a3fb645190585df9cb724,Wilson Creek Beach,41.5987,-124.1008
640a3fb399dd4470f5033737,Klamath River,41.5461,-124.085
640a3fb245190573e49cb57e,Fern Canyon Beach,41.4024,-124.069
640a3fb0b6d76903b8513a73,Gold Bluffs Beach,41.3848,-124.0707
640a3fae606c453de7b0a53c,Agate Beach,41.1439,-124.144
5842041f4e65fad6a77089be,Sue-meg,41.13016238153297,-124.16466
640a3fad99dd448108033544,College Cove,41.067,-124.1517
640a3fab606c458564b0a46f,Trinidad State Beach,41.05816,-124.15049
5842041f4e65fad6a77089bd,Westhaven,41.02731183893966,-124.1149972888982
640a3faab6d7692d595138e8,Moonstone beach,41.0259,-124.117
640a3fa8b6d76910e551387d,Little River State Beach,41.0155,-124.1152
5842041f4e65fad6a77089bc,North Jetty,40.76684246920174,-124.23107
5842041f4e65fad6a77089ba,Shelter Cove,40.02528754746774,-124.06372
5842041f4e65fad6a77089bb,Humboldt Harbor Entrance,40.76816197136951,-124.24248
640a3fa6b6d7694d295137e9,Needle Rock,39.9442,-123.9688
640a3fa499dd44a3b1033317,Usal Beach,39.8312,-123.8516
640a3fa24eb3751e36945dff,DeHaven Creek,39.6597,-123.7868
640a3fa045190538c19cb0fc,Wages Creek Beach,39.6508,-123.7851
5842041f4e65fad6a7708b3f,Westport,39.63537452931482,-123.7858735430881
640a3f9ee92030d03d9ddb4e,Ten Mile Beach,39.5252,-123.7779
640a3f9db6d7699a4e513566,MacKerricher Laguna Point,39.4903,-123.8003
5842041f4e65fad6a7708b40,MacKerricher,39.47339314374171,-123.8053109861082
640a3f9b99dd443c370330cb,Virgin Creek,39.4635,-123.81
640a3f9a606c45eb13b0a015,Pudding Creek Beach,39.4598,-123.8087
640a3f98e920306c6a9dd9c4,Glass Beach,39.4525,-123.8135
59b1abae85802b0021bc25f2,Jug Handle State Beach ,39.376830049635686,-123.81848752498627
584204204e65fad6a770997d,Caspar Beach,39.361071,-123.81809
5842041f4e65fad6a7708b41,Mendocino Township,39.30271935445495,-123.79757
5842041f4e65fad6a7708b46,Point Arena,38.91444690804076,-123.7104245288878
5842041f4e65fad6a77089c9,Black Point Beach,38.6845180197959,-123.4322714291198
5842041f4e65fad6a77089c7,Russian Rivermouth,38.45077228660809,-123.13008
5842041f4e65fad6a77089c8,Salmon Creek,38.35329968518107,-123.06906
5842041f4e65fad6a77089c6,Doran Beach,38.31088736605785,-123.0496777333731
584204204e65fad6a770938c,Dillon Beach,38.249,-122.972
5842041f4e65fad6a77089c3,Point Reyes (north),38.04892513158693,-122.9892494965416
5842041f4e65fad6a77089c2,Bolinas,37.90514516176495,-122.68151
5842041f4e65fad6a77089c1,Stinson Beach,37.89801283969752,-122.64519
5842041f4e65fad6a77089bf,Fort Cronkite/Rodeo Beach,37.8289474958188,-122.5376795097543
5842041f4e65fad6a770897a,Fort Point,37.809987384424446,-122.4751353263855
5d9b68deab58860001c7359e,North Ocean Beach,37.77524656957721,-122.51312
638e32a4f052ba4ed06d0e3e,Central Ocean Beach,37.75281,-122.51014
5842041f4e65fad6a77087f9,South Ocean Beach,37.741668,-122.51038
5842041f4e65fad6a770897c,Sharp Park,37.63422542967464,-122.4951
5842041f4e65fad6a7708979,Rockaway,37.61081996647663,-122.4973287570634
5cbf8d85e7b15800014909e8,Pacifica,37.602434248190164,-122.50096
5842041f4e65fad6a7708976,Pacifica / Linda Mar,37.59881852720143,-122.50463
5842041f4e65fad6a7708978,Pedro Point,37.59883098461164,-122.5143843582282
5842041f4e65fad6a7708974,Montara,37.54735589428842,-122.5161090212687
5842041f4e65fad6a7708801,Maverick's,37.49142,-122.50428
5842041f4e65fad6a7708970,Princeton Jetty,37.499,-122.471
5842041f4e65fad6a770896f,Half Moon Bay,37.48296565175612,-122.4549300127824
5842041f4e65fad6a7708972,Tunitas Creek,37.35699547365155,-122.4069534707252
5842041f4e65fad6a770897d,Pescadero,37.27313605072472,-122.4127387912554
5842041f4e65fad6a770897e,Pigeon Point,37.18140279972666,-122.3926685899327
61c3a7a1277a933173241ebb,Gazos Creek,37.163144,-122.36535
5842041f4e65fad6a770897f,Ano Nuevo,37.11578956919415,-122.314699271291
5842041f4e65fad6a7708980,Waddell Creek,37.09520872681598,-122.2805474707768
5842041f4e65fad6a7708982,Scott Creek,37.04122807048655,-122.2333684729756
5842041f4e65fad6a7708983,Davenport,37.02350229387179,-122.21908
5842041f4e65fad6a7708981,Four Mile,36.96512852130351,-122.1252825495626
5e618490277db7f194f080fa,Three Mile,36.96126755026867,-122.1141016324793
5842041f4e65fad6a7708986,Natural Bridges,36.94905295955728,-122.0611823912244
61c3a280c41237ad6c1ea112,Swift Street,36.949133,-122.04759
5842041f4e65fad6a7708987,Mitchell's Cove,36.95154854910425,-122.0420693940968
5842041f4e65fad6a7708805,Steamer Lane,36.95188851423011,-122.02522
5842041f4e65fad6a7708806,Cowells,36.95918781542251,-122.02489
640a3f9599dd44782b032f46,Blacks Beach,36.96001,-121.99468
640a3f944eb375c353945a57,Sunny Cove,36.95997,-121.98957
5842041f4e65fad6a770898a,26th Ave,36.9572312370203,-121.98177
6418e48193265ba4351912cb,Wind and Sea,36.9536,-121.9762
6418e487a34c333f4319067d,Rockview,36.9543,-121.9749
5842041f4e65fad6a7708807,Pleasure Point,36.95468082526536,-121.97234
5842041f4e65fad6a770880b,Jack's,36.95782765000708,-121.9672887511276
584204204e65fad6a7709996,The Hook,36.959,-121.964
641c7e5395774e076bf4dd4c,Privates,36.964344,-121.96017
5842041f4e65fad6a7708ddf,Capitola,36.971492,-121.9486
61c3a441277a930aba23792a,La Selva,36.936007,-121.86856
5842041f4e65fad6a770898e,Manresa,36.91899972819882,-121.85536
5842041f4e65fad6a7708bbf,Moss Landing,36.80821791915616,-121.7905508507365
5842041f4e65fad6a7708941,Marina State Beach,36.69388179265737,-121.81289
584204214e65fad6a7709d1f,Monterey State Beach,36.608518,-121.86467
626b384c491aa93ef5684303,Monterey Wall,36.60199,-121.88908
584204214e65fad6a7709d05,Monterey Bay,36.606635,-121.89109
5842041f4e65fad6a7708bbc,Lover's Point,36.6260658643635,-121.9154753515004
5842041f4e65fad6a7708bb6,Boneyard,36.63788026219399,-121.9311174079908
5842041f4e65fad6a7708bb7,Asilomar,36.61880091818895,-121.9422482210244
5842041f4e65fad6a7708bb5,Mole Point,36.60883280895963,-121.9603486684287
5842041f4e65fad6a7708bb8,Ghost Tree,36.56037685095311,-121.9516152313922
5842041f4e65fad6a7708bb3,Carmel Beach,36.55448900657569,-121.9311417414934
5842041f4e65fad6a7708bb4,Big Sur Rivermouth,36.27968576518622,-121.85962
5842041f4e65fad6a7708bb1,Sand Dollar Beach,35.92499624829542,-121.4695748415559
5842041f4e65fad6a7708bbb,Willow Creek,35.89412279173619,-121.462380148047
584204214e65fad6a7709d00,Piedras Blancas,35.66782240455792,-121.28517269517155
640a3f904eb3752163945987,Leffingwell Creek,35.5802,-121.121
5842041f4e65fad6a770899d,Pico Creek,35.61533716776573,-121.1502053073914
5842041f4e65fad6a77089a9,San Simeon,35.61269103500222,-121.1480725356606
5842041f4e65fad6a770899c,Moonstone,35.5730538161116,-121.1143362345574
5842041f4e65fad6a770899e,Santa Rosa Creek,35.56829031927379,-121.1120653023953
5842041f4e65fad6a77089a2,"Cayucos Pier, Southside ",35.44820114936284,-120.90715
584204214e65fad6a7709cf9,Morro Strand,35.39128905521763,-120.86935
5842041f4e65fad6a770880a,Morro Bay,35.37815414378748,-120.86589
584204214e65fad6a7709cf8,Morro Bay Harbor,35.368694153714465,-120.8554
5842041f4e65fad6a77089a4,Cable Landing,35.30143372628852,-120.877819239902
5842041f4e65fad6a77089ab,Avila Beach,35.1775325966252,-120.7341125142258
584204204e65fad6a77093cc,Shell Beach,35.1617050382924,-120.68954
5842041f4e65fad6a77089ac,Pismo Beach Pier,35.13877877884115,-120.64535
5dbf1b86573ec300011071da,Grover Beach,35.120238313772994,-120.63634538582767
5a1c9be49caa98001b09d0e1,Oceano Pier Ave.,35.104023095931694,-120.63212513923645
5842041f4e65fad6a7708996,Surf Beach,34.68700870220497,-120.6111611019887
5842041f4e65fad6a7708991,Jalama,34.50875036590315,-120.50348
5842041f4e65fad6a7708990,The Ranch,34.45747731928454,-120.34242
6418dced93265b557c17799a,Tajiguas,34.4625,-120.099
5842041f4e65fad6a7708961,Refugio,34.46052293893899,-120.07328
5842041f4e65fad6a7708968,El Capitan,34.45759322742309,-120.0220251867315
640a3f8e99dd440255032d87,Haskell's Beach,34.4307,-119.916
5842041f4e65fad6a7708964,Sands,34.41023236011655,-119.88261
5842041f4e65fad6a7708962,Devereux,34.40754276777778,-119.87639
5842041f4e65fad6a770896c,Campus Point,34.405117655616,-119.84317
5842041f4e65fad6a7708960,Leadbetter Point,34.39836265281686,-119.70213
5842041f4e65fad6a7708966,Sandspit,34.40450193869233,-119.68752
5842041f4e65fad6a7708967,Hammond's,34.41549098334453,-119.6375149840203
640a3f8d45190559979cac38,Miramar,34.4179,-119.632
